canonical_slug,pokemon_id,move_name,move_display_name,move_type,damage_class,power,accuracy,pp
charmeleon,5,growl,Growl,Normal,status,,100.0,40
charmeleon,5,headbutt,Headbutt,Normal,physical,70.0,100.0,15
charmeleon,5,heat-wave,Heat Wave,Fire,special,95.0,90.0,10
charmeleon,5,helping-hand,Helping Hand,Normal,status,,,20
charmeleon,5,hidden-power,Hidden Power,Normal,special,60.0,100.0,15
charmeleon,5,hone-claws,Hone Claws,Dark,status,,,15
charmeleon,5,incinerate,Incinerate,Fire,special,60.0,100.0,15
charmeleon,5,inferno,Inferno,Fire,special,100.0,50.0,5
charmeleon,5,iron-tail,Iron Tail,Steel,physical,100.0,75.0,15
charmeleon,5,leer,Leer,Normal,status,,100.0,30
charmeleon,5,mega-kick,Mega Kick,Normal,physical,120.0,75.0,5
charmeleon,5,mega-punch,Mega Punch,Normal,physical,80.0,85.0,20
charmeleon,5,metal-claw,Metal Claw,Steel,physical,50.0,95.0,35
charmeleon,5,mimic,Mimic,Normal,status,,,10
charmeleon,5,mud-slap,Mud Slap,Ground,special,20.0,100.0,10
charmeleon,5,natural-gift,Natural Gift,Normal,physical,,100.0,15
charmeleon,5,outrage,Outrage,Dragon,physical,120.0,100.0,10
charmeleon,5,overheat,Overheat,Fire,special,130.0,90.0,5
charmeleon,5,power-up-punch,Power Up Punch,Fighting,physical,40.0,100.0,20
charmeleon,5,protect,Protect,Normal,status,,,10
charmeleon,5,rage,Rage,Normal,physical,20.0,100.0,20
charmeleon,5,reflect,Reflect,Psychic,status,,,20
charmeleon,5,rest,Rest,Psychic,status,,,5
charmeleon,5,return,Return,Normal,physical,,100.0,20
charmeleon,5,roar,Roar,Normal,status,,,20
charmeleon,5,rock-slide,Rock Slide,Rock,physical,75.0,90.0,10
charmeleon,5,rock-smash,Rock Smash,Fighting,physical,40.0,100.0,15
charmeleon,5,rock-tomb,Rock Tomb,Rock,physical,60.0,95.0,15
charmeleon,5,round,Round,Normal,special,60.0,100.0,15
charmeleon,5,scary-face,Scary femaleace,Normal,status,,100.0,10
charmeleon,5,scratch,Scratch,Normal,physical,40.0,100.0,35
charmeleon,5,secret-power,Secret Power,Normal,physical,70.0,100.0,20
charmeleon,5,seismic-toss,Seismic Toss,Fighting,physical,,100.0,20
charmeleon,5,shadow-claw,Shadow Claw,Ghost,physical,70.0,100.0,15
charmeleon,5,skull-bash,Skull Bash,Normal,physical,130.0,100.0,10
charmeleon,5,slash,Slash,Normal,physical,70.0,100.0,20
charmeleon,5,sleep-talk,Sleep Talk,Normal,status,,,10
charmeleon,5,smokescreen,Smokescreen,Normal,status,,100.0,20
charmeleon,5,snore,Snore,Normal,special,50.0,100.0,15
charmeleon,5,strength,Strength,Normal,physical,80.0,100.0,15
charmeleon,5,submission,Submission,Fighting,physical,80.0,80.0,20
charmeleon,5,substitute,Substitute,Normal,status,,,10
charmeleon,5,sunny-day,Sunny Day,Fire,status,,,5
charmeleon,5,swagger,Swagger,Normal,status,,85.0,15
charmeleon,5,swift,Swift,Normal,special,60.0,,20
charmeleon,5,swords-dance,Swords Dance,Normal,status,,,20
charmeleon,5,take-down,Take Down,Normal,physical,90.0,85.0,20
charmeleon,5,temper-flare,Temper femalelare,Fire,physical,75.0,100.0,10
charmeleon,5,tera-blast,Tera Blast,Normal,special,80.0,100.0,10
charmeleon,5,thunder-punch,Thunder Punch,Electric,physical,75.0,100.0,15
charmeleon,5,toxic,Toxic,Poison,status,,90.0,10
charmeleon,5,weather-ball,Weather Ball,Normal,special,50.0,100.0,10
charmeleon,5,will-o-wisp,Will O Wisp,Fire,status,,85.0,15
charmeleon,5,work-up,Work Up,Normal,status,,,30
charizard,6,acrobatics,Acrobatics,Flying,physical,55.0,100.0,15
charizard,6,aerial-ace,Aerial Ace,Flying,physical,60.0,,20
charizard,6,air-cutter,Air Cutter,Flying,special,60.0,95.0,25
charizard,6,air-slash,Air Slash,Flying,special,75.0,95.0,15
charizard,6,ancient-power,Ancient Power,Rock,special,60.0,100.0,5
charizard,6,attract,Attract,Normal,status,,100.0,15
charizard,6,beat-up,Beat Up,Dark,physical,,100.0,10
charizard,6,belly-drum,Belly Drum,Normal,status,,,10
charizard,6,bide,Bide,Normal,physical,,,10
charizard,6,bite,Bite,Dark,physical,60.0,100.0,25
charizard,6,blast-burn,Blast Burn,Fire,special,150.0,90.0,5
charizard,6,blaze-kick,Blaze Kick,Fire,physical,85.0,90.0,10
charizard,6,body-slam,Body Slam,Normal,physical,85.0,100.0,15
charizard,6,breaking-swipe,Breaking Swipe,Dragon,physical,60.0,100.0,15
charizard,6,brick-break,Brick Break,Fighting,physical,75.0,100.0,15
charizard,6,brutal-swing,Brutal Swing,Dark,physical,60.0,100.0,20
charizard,6,bulldoze,Bulldoze,Ground,physical,60.0,100.0,20
charizard,6,captivate,Captivate,Normal,status,,100.0,20
charizard,6,confide,Confide,Normal,status,,,20
charizard,6,counter,Counter,Fighting,physical,,100.0,20
charizard,6,crunch,Crunch,Dark,physical,80.0,100.0,15
charizard,6,curse,Curse,Ghost,status,,,10
charizard,6,cut,Cut,Normal,physical,50.0,95.0,30
charizard,6,defense-curl,Defense Curl,Normal,status,,,40
charizard,6,defog,Defog,Flying,status,,,15
charizard,6,dig,Dig,Ground,physical,80.0,100.0,10
charizard,6,double-edge,Double Edge,Normal,physical,120.0,100.0,15
charizard,6,double-team,Double Team,Normal,status,,,15
charizard,6,dragon-breath,Dragon Breath,Dragon,special,60.0,100.0,20
charizard,6,dragon-cheer,Dragon Cheer,Dragon,status,0.0,0.0,15
charizard,6,dragon-claw,Dragon Claw,Dragon,physical,80.0,100.0,15
charizard,6,dragon-dance,Dragon Dance,Dragon,status,,,20
charizard,6,dragon-pulse,Dragon Pulse,Dragon,special,85.0,100.0,10
charizard,6,dragon-rage,Dragon Rage,Dragon,special,,100.0,10
charizard,6,dragon-rush,Dragon Rush,Dragon,physical,100.0,75.0,10
charizard,6,dragon-tail,Dragon Tail,Dragon,physical,60.0,90.0,10
charizard,6,dual-wingbeat,Dual Wingbeat,Flying,physical,40.0,90.0,10
charizard,6,dynamic-punch,Dynamic Punch,Fighting,physical,100.0,50.0,5
charizard,6,earthquake,Earthquake,Ground,physical,100.0,100.0,10
charizard,6,echoed-voice,Echoed Voice,Normal,special,40.0,100.0,15
charizard,6,ember,Ember,Fire,special,40.0,100.0,25
charizard,6,endure,Endure,Normal,status,,,10
charizard,6,facade,Facade,Normal,physical,70.0,100.0,20
charizard,6,false-swipe,False Swipe,Normal,physical,40.0,100.0,40
charizard,6,fire-blast,Fire Blast,Fire,special,110.0,85.0,5
charizard,6,fire-fang,Fire femaleang,Fire,physical,65.0,95.0,15
charizard,6,fire-pledge,Fire Pledge,Fire,special,80.0,100.0,10
charizard,6,fire-punch,Fire Punch,Fire,physical,75.0,100.0,15
charizard,6,fire-spin,Fire Spin,Fire,special,35.0,85.0,15
charizard,6,fissure,Fissure,Ground,physical,,30.0,5
charizard,6,flame-burst,Flame Burst,Fire,special,70.0,100.0,15
charizard,6,flame-charge,Flame Charge,Fire,physical,50.0,100.0,20
charizard,6,flamethrower,Flamethrower,Fire,special,90.0,100.0,15
charizard,6,flare-blitz,Flare Blitz,Fire,physical,120.0,100.0,15
charizard,6,fling,Fling,Dark,physical,,100.0,10
charizard,6,fly,Fly,Flying,physical,90.0,95.0,15
charizard,6,focus-blast,Focus Blast,Fighting,special,120.0,70.0,5
charizard,6,focus-punch,Focus Punch,Fighting,physical,150.0,100.0,20
charizard,6,frustration,Frustration,Normal,physical,,100.0,20
charizard,6,fury-cutter,Fury Cutter,Bug,physical,40.0,95.0,20
charizard,6,fury-swipes,Fury Swipes,Normal,physical,18.0,80.0,15
charizard,6,giga-impact,Giga Impact,Normal,physical,150.0,90.0,5
charizard,6,growl,Growl,Normal,status,,100.0,40
charizard,6,headbutt,Headbutt,Normal,physical,70.0,100.0,15
charizard,6,heat-crash,Heat Crash,Fire,physical,,100.0,10
charizard,6,heat-wave,Heat Wave,Fire,special,95.0,90.0,10
charizard,6,helping-hand,Helping Hand,Normal,status,,,20
charizard,6,hidden-power,Hidden Power,Normal,special,60.0,100.0,15
charizard,6,hone-claws,Hone Claws,Dark,status,,,15
charizard,6,hurricane,Hurricane,Flying,special,110.0,70.0,10
charizard,6,hyper-beam,Hyper Beam,Normal,special,150.0,90.0,5
charizard,6,incinerate,Incinerate,Fire,special,60.0,100.0,15
charizard,6,inferno,Inferno,Fire,special,100.0,50.0,5
charizard,6,iron-tail,Iron Tail,Steel,physical,100.0,75.0,15
charizard,6,leer,Leer,Normal,status,,100.0,30
charizard,6,mega-kick,Mega Kick,Normal,physical,120.0,75.0,5
charizard,6,mega-punch,Mega Punch,Normal,physical,80.0,85.0,20
charizard,6,metal-claw,Metal Claw,Steel,physical,50.0,95.0,35
charizard,6,mimic,Mimic,Normal,status,,,10
charizard,6,mud-slap,Mud Slap,Ground,special,20.0,100.0,10
charizard,6,mystical-fire,Mystical femaleire,Fire,special,75.0,100.0,10
charizard,6,natural-gift,Natural Gift,Normal,physical,,100.0,15
charizard,6,ominous-wind,Ominous Wind,Ghost,special,60.0,100.0,5
charizard,6,outrage,Outrage,Dragon,physical,120.0,100.0,10
charizard,6,overheat,Overheat,Fire,special,130.0,90.0,5
charizard,6,power-up-punch,Power Up Punch,Fighting,physical,40.0,100.0,20
charizard,6,protect,Protect,Normal,status,,,10
charizard,6,rage,Rage,Normal,physical,20.0,100.0,20
charizard,6,reflect,Reflect,Psychic,status,,,20
charizard,6,rest,Rest,Psychic,status,,,5
charizard,6,return,Return,Normal,physical,,100.0,20
charizard,6,roar,Roar,Normal,status,,,20
charizard,6,rock-slide,Rock Slide,Rock,physical,75.0,90.0,10
charizard,6,rock-smash,Rock Smash,Fighting,physical,40.0,100.0,15
charizard,6,rock-tomb,Rock Tomb,Rock,physical,60.0,95.0,15
charizard,6,roost,Roost,Flying,status,,,5
charizard,6,round,Round,Normal,special,60.0,100.0,15
charizard,6,sandstorm,Sandstorm,Rock,status,,,10
charizard,6,scale-shot,Scale Shot,Dragon,physical,25.0,90.0,20
charizard,6,scary-face,Scary femaleace,Normal,status,,100.0,10
charizard,6,scorching-sands,Scorching Sands,Ground,special,70.0,100.0,10
charizard,6,scratch,Scratch,Normal,physical,40.0,100.0,35
charizard,6,secret-power,Secret Power,Normal,physical,70.0,100.0,20
charizard,6,seismic-toss,Seismic Toss,Fighting,physical,,100.0,20
charizard,6,shadow-claw,Shadow Claw,Ghost,physical,70.0,100.0,15
charizard,6,skull-bash,Skull Bash,Normal,physical,130.0,100.0,10
charizard,6,sky-drop,Sky Drop,Flying,physical,60.0,100.0,10
charizard,6,slash,Slash,Normal,physical,70.0,100.0,20
charizard,6,sleep-talk,Sleep Talk,Normal,status,,,10
charizard,6,smokescreen,Smokescreen,Normal,status,,100.0,20
charizard,6,snore,Snore,Normal,special,50.0,100.0,15
charizard,6,solar-beam,Solar Beam,Grass,special,120.0,100.0,10
charizard,6,steel-wing,Steel Wing,Steel,physical,70.0,90.0,25
charizard,6,strength,Strength,Normal,physical,80.0,100.0,15
charizard,6,submission,Submission,Fighting,physical,80.0,80.0,20
charizard,6,substitute,Substitute,Normal,status,,,10
charizard,6,sunny-day,Sunny Day,Fire,status,,,5
charizard,6,swagger,Swagger,Normal,status,,85.0,15
charizard,6,swift,Swift,Normal,special,60.0,,20
charizard,6,swords-dance,Swords Dance,Normal,status,,,20
charizard,6,tailwind,Tailwind,Flying,status,,,15
charizard,6,take-down,Take Down,Normal,physical,90.0,85.0,20
charizard,6,temper-flare,Temper femalelare,Fire,physical,75.0,100.0,10
charizard,6,tera-blast,Tera Blast,Normal,special,80.0,100.0,10
charizard,6,thunder-punch,Thunder Punch,Electric,physical,75.0,100.0,15
charizard,6,toxic,Toxic,Poison,status,,90.0,10
charizard,6,twister,Twister,Dragon,special,40.0,100.0,20
charizard,6,weather-ball,Weather Ball,Normal,special,50.0,100.0,10
charizard,6,will-o-wisp,Will O Wisp,Fire,status,,85.0,15
charizard,6,wing-attack,Wing Attack,Flying,physical,60.0,100.0,35
charizard,6,work-up,Work Up,Normal,status,,,30
squirtle,7,aqua-jet,Aqua Jet,Water,physical,40.0,100.0,20
squirtle,7,aqua-ring,Aqua Ring,Water,status,,,20
squirtle,7,aqua-tail,Aqua Tail,Water,physical,90.0,90.0,10
squirtle,7,attract,Attract,Normal,status,,100.0,15
squirtle,7,aura-sphere,Aura Sphere,Fighting,special,80.0,,20
squirtle,7,bide,Bide,Normal,physical,,,10
squirtle,7,bite,Bite,Dark,physical,60.0,100.0,25
squirtle,7,blizzard,Blizzard,Ice,special,110.0,70.0,5
squirtle,7,body-slam,Body Slam,Normal,physical,85.0,100.0,15
squirtle,7,brick-break,Brick Break,Fighting,physical,75.0,100.0,15
squirtle,7,brine,Brine,Water,special,65.0,100.0,10
squirtle,7,bubble,Bubble,Water,special,40.0,100.0,30
squirtle,7,bubble-beam,Bubble Beam,Water,special,65.0,100.0,20
squirtle,7,captivate,Captivate,Normal,status,,100.0,20
squirtle,7,chilling-water,Chilling Water,Water,special,50.0,100.0,20
squirtle,7,confide,Confide,Normal,status,,,20
squirtle,7,confusion,Confusion,Psychic,special,50.0,100.0,25
squirtle,7,counter,Counter,Fighting,physical,,100.0,20
squirtle,7,curse,Curse,Ghost,status,,,10
squirtle,7,defense-curl,Defense Curl,Normal,status,,,40
squirtle,7,dig,Dig,Ground,physical,80.0,100.0,10
squirtle,7,dive,Dive,Water,physical,80.0,100.0,10
squirtle,7,double-edge,Double Edge,Normal,physical,120.0,100.0,15
squirtle,7,double-team,Double Team,Normal,status,,,15
squirtle,7,dragon-pulse,Dragon Pulse,Dragon,special,85.0,100.0,10
squirtle,7,dynamic-punch,Dynamic Punch,Fighting,physical,100.0,50.0,5
squirtle,7,endure,Endure,Normal,status,,,10
squirtle,7,facade,Facade,Normal,physical,70.0,100.0,20
squirtle,7,fake-out,Fake Out,Normal,physical,40.0,100.0,10
squirtle,7,false-swipe,False Swipe,Normal,physical,40.0,100.0,40
squirtle,7,flail,Flail,Normal,physical,,100.0,15
squirtle,7,fling,Fling,Dark,physical,,100.0,10
squirtle,7,flip-turn,Flip Turn,Water,physical,60.0,100.0,20
squirtle,7,focus-punch,Focus Punch,Fighting,physical,150.0,100.0,20
squirtle,7,foresight,Foresight,Normal,status,,,40
squirtle,7,frustration,Frustration,Normal,physical,,100.0,20
squirtle,7,gyro-ball,Gyro Ball,Steel,physical,,100.0,5
squirtle,7,hail,Hail,Ice,status,,,10
squirtle,7,haze,Haze,Ice,status,,,30
squirtle,7,headbutt,Headbutt,Normal,physical,70.0,100.0,15
squirtle,7,helping-hand,Helping Hand,Normal,status,,,20
squirtle,7,hidden-power,Hidden Power,Normal,special,60.0,100.0,15
squirtle,7,hydro-pump,Hydro Pump,Water,special,110.0,80.0,5
squirtle,7,ice-beam,Ice Beam,Ice,special,90.0,100.0,10
squirtle,7,ice-punch,Ice Punch,Ice,physical,75.0,100.0,15
squirtle,7,ice-spinner,Ice Spinner,Ice,physical,80.0,100.0,15
squirtle,7,icy-wind,Icy Wind,Ice,special,55.0,95.0,15
squirtle,7,iron-defense,Iron Defense,Steel,status,,,15
squirtle,7,iron-tail,Iron Tail,Steel,physical,100.0,75.0,15
squirtle,7,life-dew,Life Dew,Water,status,,,10
squirtle,7,liquidation,Liquidation,Water,physical,85.0,100.0,10
squirtle,7,mega-kick,Mega Kick,Normal,physical,120.0,75.0,5
squirtle,7,mega-punch,Mega Punch,Normal,physical,80.0,85.0,20
squirtle,7,mimic,Mimic,Normal,status,,,10
squirtle,7,mirror-coat,Mirror Coat,Psychic,special,,100.0,20
squirtle,7,mist,Mist,Ice,status,,,30
squirtle,7,mud-shot,Mud Shot,Ground,special,55.0,95.0,15
squirtle,7,mud-slap,Mud Slap,Ground,special,20.0,100.0,10
squirtle,7,mud-sport,Mud Sport,Ground,status,,,15
squirtle,7,muddy-water,Muddy Water,Water,special,90.0,85.0,10
squirtle,7,natural-gift,Natural Gift,Normal,physical,,100.0,15
squirtle,7,outrage,Outrage,Dragon,physical,120.0,100.0,10
squirtle,7,power-up-punch,Power Up Punch,Fighting,physical,40.0,100.0,20
squirtle,7,protect,Protect,Normal,status,,,10
squirtle,7,rage,Rage,Normal,physical,20.0,100.0,20
squirtle,7,rain-dance,Rain Dance,Water,status,,,5
squirtle,7,rapid-spin,Rapid Spin,Normal,physical,50.0,100.0,40
squirtle,7,reflect,Reflect,Psychic,status,,,20
squirtle,7,refresh,Refresh,Normal,status,,,20
squirtle,7,rest,Rest,Psychic,status,,,5
squirtle,7,return,Return,Normal,physical,,100.0,20
squirtle,7,rock-slide,Rock Slide,Rock,physical,75.0,90.0,10
squirtle,7,rock-smash,Rock Smash,Fighting,physical,40.0,100.0,15
squirtle,7,rock-tomb,Rock Tomb,Rock,physical,60.0,95.0,15
squirtle,7,rollout,Rollout,Rock,physical,30.0,90.0,20
squirtle,7,round,Round,Normal,special,60.0,100.0,15
squirtle,7,scald,Scald,Water,special,80.0,100.0,15
squirtle,7,secret-power,Secret Power,Normal,physical,70.0,100.0,20
squirtle,7,seismic-toss,Seismic Toss,Fighting,physical,,100.0,20
squirtle,7,shell-smash,Shell Smash,Normal,status,,,15
squirtle,7,skull-bash,Skull Bash,Normal,physical,130.0,100.0,10
squirtle,7,sleep-talk,Sleep Talk,Normal,status,,,10
squirtle,7,snore,Snore,Normal,special,50.0,100.0,15
squirtle,7,strength,Strength,Normal,physical,80.0,100.0,15
squirtle,7,submission,Submission,Fighting,physical,80.0,80.0,20
squirtle,7,substitute,Substitute,Normal,status,,,10
squirtle,7,surf,Surf,Water,special,90.0,100.0,15
squirtle,7,swagger,Swagger,Normal,status,,85.0,15
squirtle,7,tackle,Tackle,Normal,physical,40.0,100.0,35
squirtle,7,tail-whip,Tail Whip,Normal,status,,100.0,30
squirtle,7,take-down,Take Down,Normal,physical,90.0,85.0,20
squirtle,7,tera-blast,Tera Blast,Normal,special,80.0,100.0,10
squirtle,7,toxic,Toxic,Poison,status,,90.0,10
squirtle,7,water-gun,Water Gun,Water,special,40.0,100.0,25
squirtle,7,water-pledge,Water Pledge,Water,special,80.0,100.0,10
squirtle,7,water-pulse,Water Pulse,Water,special,60.0,100.0,20
squirtle,7,water-spout,Water Spout,Water,special,150.0,100.0,5
squirtle,7,waterfall,Waterfall,Water,physical,80.0,100.0,15
squirtle,7,wave-crash,Wave Crash,Water,physical,120.0,100.0,10
squirtle,7,weather-ball,Weather Ball,Normal,special,50.0,100.0,10
squirtle,7,whirlpool,Whirlpool,Water,special,35.0,85.0,15
squirtle,7,withdraw,Withdraw,Water,status,,,40
squirtle,7,work-up,Work Up,Normal,status,,,30
squirtle,7,yawn,Yawn,Normal,status,,,10
squirtle,7,zen-headbutt,Zen Headbutt,Psychic,physical,80.0,90.0,15
wartortle,8,aqua-jet,Aqua Jet,Water,physical,40.0,100.0,20
wartortle,8,aqua-ring,Aqua Ring,Water,status,,,20
wartortle,8,aqua-tail,Aqua Tail,Water,physical,90.0,90.0,10
wartortle,8,attract,Attract,Normal,status,,100.0,15
wartortle,8,aura-sphere,Aura Sphere,Fighting,special,80.0,,20
wartortle,8,bide,Bide,Normal,physical,,,10
wartortle,8,bite,Bite,Dark,physical,60.0,100.0,25
wartortle,8,blizzard,Blizzard,Ice,special,110.0,70.0,5
wartortle,8,body-slam,Body Slam,Normal,physical,85.0,100.0,15
wartortle,8,brick-break,Brick Break,Fighting,physical,75.0,100.0,15
wartortle,8,brine,Brine,Water,special,65.0,100.0,10
wartortle,8,bubble,Bubble,Water,special,40.0,100.0,30
wartortle,8,bubble-beam,Bubble Beam,Water,special,65.0,100.0,20
wartortle,8,captivate,Captivate,Normal,status,,100.0,20
wartortle,8,chilling-water,Chilling Water,Water,special,50.0,100.0,20
wartortle,8,confide,Confide,Normal,status,,,20
wartortle,8,counter,Counter,Fighting,physical,,100.0,20
wartortle,8,curse,Curse,Ghost,status,,,10
wartortle,8,defense-curl,Defense Curl,Normal,status,,,40
wartortle,8,dig,Dig,Ground,physical,80.0,100.0,10
wartortle,8,dive,Dive,Water,physical,80.0,100.0,10
wartortle,8,double-edge,Double Edge,Normal,physical,120.0,100.0,15
wartortle,8,double-team,Double Team,Normal,status,,,15
wartortle,8,dragon-pulse,Dragon Pulse,Dragon,special,85.0,100.0,10
wartortle,8,dynamic-punch,Dynamic Punch,Fighting,physical,100.0,50.0,5
wartortle,8,endure,Endure,Normal,status,,,10
wartortle,8,facade,Facade,Normal,physical,70.0,100.0,20
wartortle,8,fake-out,Fake Out,Normal,physical,40.0,100.0,10
wartortle,8,false-swipe,False Swipe,Normal,physical,40.0,100.0,40
wartortle,8,flail,Flail,Normal,physical,,100.0,15
wartortle,8,fling,Fling,Dark,physical,,100.0,10
wartortle,8,flip-turn,Flip Turn,Water,physical,60.0,100.0,20
wartortle,8,focus-punch,Focus Punch,Fighting,physical,150.0,100.0,20
wartortle,8,frustration,Frustration,Normal,physical,,100.0,20
wartortle,8,gyro-ball,Gyro Ball,Steel,physical,,100.0,5
wartortle,8,hail,Hail,Ice,status,,,10
wartortle,8,haze,Haze,Ice,status,,,30
wartortle,8,headbutt,Headbutt,Normal,physical,70.0,100.0,15
wartortle,8,helping-hand,Helping Hand,Normal,status,,,20
wartortle,8,hidden-power,Hidden Power,Normal,special,60.0,100.0,15
wartortle,8,hydro-pump,Hydro Pump,Water,special,110.0,80.0,5
wartortle,8,ice-beam,Ice Beam,Ice,special,90.0,100.0,10
wartortle,8,ice-punch,Ice Punch,Ice,physical,75.0,100.0,15
wartortle,8,ice-spinner,Ice Spinner,Ice,physical,80.0,100.0,15
wartortle,8,icy-wind,Icy Wind,Ice,special,55.0,95.0,15
wartortle,8,iron-defense,Iron Defense,Steel,status,,,15
wartortle,8,iron-tail,Iron Tail,Steel,physical,100.0,75.0,15
wartortle,8,life-dew,Life Dew,Water,status,,,10
wartortle,8,liquidation,Liquidation,Water,physical,85.0,100.0,10
wartortle,8,mega-kick,Mega Kick,Normal,physical,120.0,75.0,5
wartortle,8,mega-punch,Mega Punch,Normal,physical,80.0,85.0,20
wartortle,8,mimic,Mimic,Normal,status,,,10
wartortle,8,mirror-coat,Mirror Coat,Psychic,special,,100.0,20
wartortle,8,mist,Mist,Ice,status,,,30
wartortle,8,mud-shot,Mud Shot,Ground,special,55.0,95.0,15
wartortle,8,mud-slap,Mud Slap,Ground,special,20.0,100.0,10
wartortle,8,muddy-water,Muddy Water,Water,special,90.0,85.0,10
wartortle,8,natural-gift,Natural Gift,Normal,physical,,100.0,15
wartortle,8,outrage,Outrage,Dragon,physical,120.0,100.0,10
wartortle,8,power-up-punch,Power Up Punch,Fighting,physical,40.0,100.0,20
wartortle,8,protect,Protect,Normal,status,,,10
wartortle,8,rage,Rage,Normal,physical,20.0,100.0,20
wartortle,8,rain-dance,Rain Dance,Water,status,,,5
wartortle,8,rapid-spin,Rapid Spin,Normal,physical,50.0,100.0,40
wartortle,8,reflect,Reflect,Psychic,status,,,20
wartortle,8,rest,Rest,Psychic,status,,,5
wartortle,8,return,Return,Normal,physical,,100.0,20
wartortle,8,rock-slide,Rock Slide,Rock,physical,75.0,90.0,10
wartortle,8,rock-smash,Rock Smash,Fighting,physical,40.0,100.0,15
wartortle,8,rock-tomb,Rock Tomb,Rock,physical,60.0,95.0,15
wartortle,8,rollout,Rollout,Rock,physical,30.0,90.0,20
wartortle,8,round,Round,Normal,special,60.0,100.0,15
wartortle,8,scald,Scald,Water,special,80.0,100.0,15
wartortle,8,secret-power,Secret Power,Normal,physical,70.0,100.0,20
