pokemon_id,pokemon_name,canonical_slug,display_name,species_slug,dexnum_int,order,is_default,base_experience,height,weight,type1,type2,hp,attack,defense,sp_atk,sp_def,speed,total,generation,capture_rate,base_happiness,base_exp,growth_rate,egg_group1,egg_group2,percent_male,percent_female,egg_cycles,color,shape,habitat,is_baby,is_legendary,is_mythical,region_tag,form_group,is_mega,is_battle_only,evolution_chain_id,evolution_stage,genus_en,flavor_text_en,flavor_text_corpus_en,ability1,ability2,hidden_ability,ability_summary_en,official_artwork_url,artwork_variant_url,sprite_url,image_url,official_pokedex_url
954,rabsca,rabsca,Rabsca,rabsca,954,923,1,165.0,3,35,Bug,Psychic,75,50,85,115,100,45,470,9,45,50,165.0,Fast,Bug,Unknown,50.0,50.0,20,Green,Armor,Unknown,0,0,0,None,Standard,0,0,499,1,Rolling Pokémon,"The body that supports the ball barely moves. Therefore, it is thought that the true body of this Pokémon is actually inside the ball.","The body that supports the ball barely moves. Therefore, it is thought that the true body of this Pokémon is actually inside the ball. An infant sleeps inside the ball. Rabsca rolls the ball soothingly with its legs to ensure the infant sleeps comfortably.",Synchronize,Unknown,Telepathy,"Copies burns, paralysis, and poison received onto the Pokémon that inflicted them. Protects against friendly Pokémon's damaging moves.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/954.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/954.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/954.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/954.png,https://www.pokemon.com/us/pokedex/rabsca
955,flittle,flittle,Flittle,flittle,955,926,1,51.0,2,15,Psychic,None,30,35,30,55,30,75,255,9,120,50,51.0,Medium Slow,Flying,Unknown,50.0,50.0,20,Yellow,Legs,Unknown,0,0,0,None,Standard,0,0,500,0,Frill Pokémon,Flittle’s toes levitate about half an inch above the ground because of the psychic power emitted from the frills on the Pokémon’s belly.,"Flittle’s toes levitate about half an inch above the ground because of the psychic power emitted from the frills on the Pokémon’s belly. It spends its time running around wastelands. If anyone steals its beloved berries, it will chase them down and exact its revenge.",Anticipation,Frisk,Speed Boost,"Notifies all trainers upon entering battle if an opponent has a super-effective move, self destruct, explosion, or a one-hit KO move. Reveals an opponent's held item upon entering battle. Raises Speed one stage after each turn.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/955.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/955.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/955.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/955.png,https://www.pokemon.com/us/pokedex/flittle
956,espathra,espathra,Espathra,espathra,956,927,1,168.0,19,900,Psychic,None,95,60,60,101,60,105,481,9,60,50,168.0,Medium Slow,Flying,Unknown,50.0,50.0,20,Yellow,Upright,Unknown,0,0,0,None,Standard,0,0,500,1,Ostrich Pokémon,"It immobilizes opponents by bathing them in psychic power from its large eyes. Despite its appearance, it has a vicious temperament.","It immobilizes opponents by bathing them in psychic power from its large eyes. Despite its appearance, it has a vicious temperament. It emits psychic power from the gaps between its multicolored frills and sprints at speeds greater than 120 mph.",Opportunist,Frisk,Speed Boost,Copies stat boosts by the opponent. Reveals an opponent's held item upon entering battle. Raises Speed one stage after each turn.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/956.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/956.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/956.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/956.png,https://www.pokemon.com/us/pokedex/espathra
957,tinkatink,tinkatink,Tinkatink,tinkatink,957,1000,1,59.0,4,89,Fairy,Steel,50,45,45,35,64,58,297,9,190,50,59.0,Medium Slow,Fairy,Unknown,0.0,100.0,20,Pink,Humanoid,Unknown,0,0,0,None,Standard,0,0,501,0,Metalsmith Pokémon,"It swings its handmade hammer around to protect itself, but the hammer is often stolen by Pokémon that eat metal.","It swings its handmade hammer around to protect itself, but the hammer is often stolen by Pokémon that eat metal. This Pokémon pounds iron scraps together to make a hammer. It will remake the hammer again and again until it’s satisfied with the result.",Mold Breaker,Own Tempo,Pickpocket,Bypasses targets' abilities if they could hinder or prevent a move. Prevents confusion. Steals attacking Pokémon's held items on contact.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/957.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/957.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/957.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/957.png,https://www.pokemon.com/us/pokedex/tinkatink
958,tinkatuff,tinkatuff,Tinkatuff,tinkatuff,958,1001,1,133.0,7,591,Fairy,Steel,65,55,55,45,82,78,380,9,90,50,133.0,Medium Slow,Fairy,Unknown,0.0,100.0,20,Pink,Humanoid,Unknown,0,0,0,None,Standard,0,0,501,1,Hammer Pokémon,"This Pokémon will attack groups of Pawniard and Bisharp, gathering metal from them in order to create a large and sturdy hammer.","This Pokémon will attack groups of Pawniard and Bisharp, gathering metal from them in order to create a large and sturdy hammer. These Pokémon make their homes in piles of scrap metal. They test the strength of each other’s hammers by smashing them together.",Mold Breaker,Own Tempo,Pickpocket,Bypasses targets' abilities if they could hinder or prevent a move. Prevents confusion. Steals attacking Pokémon's held items on contact.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/958.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/958.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/958.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/958.png,https://www.pokemon.com/us/pokedex/tinkatuff
959,tinkaton,tinkaton,Tinkaton,tinkaton,959,1002,1,253.0,7,1128,Fairy,Steel,85,75,77,70,105,94,506,9,45,50,253.0,Medium Slow,Fairy,Unknown,0.0,100.0,20,Pink,Humanoid,Unknown,0,0,0,None,Standard,0,0,501,2,Hammer Pokémon,"This intelligent Pokémon has a very daring disposition. It knocks rocks into the sky with its hammer, aiming for flying Corviknight.","This intelligent Pokémon has a very daring disposition. It knocks rocks into the sky with its hammer, aiming for flying Corviknight. The hammer tops 220 pounds, yet it gets swung around easily by Tinkaton as it steals whatever it pleases and carries its plunder back home.",Mold Breaker,Own Tempo,Pickpocket,Bypasses targets' abilities if they could hinder or prevent a move. Prevents confusion. Steals attacking Pokémon's held items on contact.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/959.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/959.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/959.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/959.png,https://www.pokemon.com/us/pokedex/tinkaton
960,wiglett,wiglett,Wiglett,wiglett,960,929,1,49.0,12,18,Water,None,10,55,25,35,25,95,245,9,255,50,49.0,Medium,Water3,Unknown,50.0,50.0,20,White,Blob,Unknown,0,0,0,None,Standard,0,0,502,0,Garden Eel Pokémon,This Pokémon can pick up the scent of a Veluza just over 65 feet away and will hide itself in the sand.,"This Pokémon can pick up the scent of a Veluza just over 65 feet away and will hide itself in the sand. Though it looks like Diglett, Wiglett is an entirely different species. The resemblance seems to be a coincidental result of environmental adaptation.",Gooey,Rattled,Sand Veil,"Lowers attacking Pokémon's Speed by one stage on contact. Raises Speed one stage upon being hit by a dark, ghost, or bug move. Increases evasion to 1.25× during a sandstorm. Protects against sandstorm damage.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/960.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/960.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/960.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/960.png,https://www.pokemon.com/us/pokedex/wiglett
961,wugtrio,wugtrio,Wugtrio,wugtrio,961,930,1,149.0,12,54,Water,None,35,100,50,50,70,120,425,9,50,50,149.0,Medium,Water3,Unknown,50.0,50.0,20,Red,Blob,Unknown,0,0,0,None,Standard,0,0,502,1,Garden Eel Pokémon,"It has a vicious temperament, contrary to what its appearance may suggest. It wraps its long bodies around prey, then drags the prey into its den.","It has a vicious temperament, contrary to what its appearance may suggest. It wraps its long bodies around prey, then drags the prey into its den. A variety of fish Pokémon, Wugtrio was once considered to be a regional form of Dugtrio.",Gooey,Rattled,Sand Veil,"Lowers attacking Pokémon's Speed by one stage on contact. Raises Speed one stage upon being hit by a dark, ghost, or bug move. Increases evasion to 1.25× during a sandstorm. Protects against sandstorm damage.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/961.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/961.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/961.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/961.png,https://www.pokemon.com/us/pokedex/wugtrio
962,bombirdier,bombirdier,Bombirdier,bombirdier,962,959,1,243.0,15,429,Flying,Dark,70,103,85,60,85,82,485,9,25,50,243.0,Slow,Flying,Unknown,50.0,50.0,35,White,Wings,Unknown,0,0,0,None,Standard,0,0,503,0,Item Drop Pokémon,"It gathers things up in an apron made from shed feathers added to the Pokémon’s chest feathers, then drops those things from high places for fun.","It gathers things up in an apron made from shed feathers added to the Pokémon’s chest feathers, then drops those things from high places for fun. Bombirdier uses the apron on its chest to bundle up food, which it carries back to its nest. It enjoys dropping things that make loud noises.",Big Pecks,Keen Eye,Rocky Payload,Protects against Defense drops. Prevents accuracy from being lowered. Powers up Rock-type moves.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/962.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/962.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/962.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/962.png,https://www.pokemon.com/us/pokedex/bombirdier
963,finizen,finizen,Finizen,finizen,963,933,1,63.0,13,602,Water,None,70,45,40,45,40,75,315,9,200,50,63.0,Slow,Ground,Water2,50.0,50.0,40,Blue,Fish,Unknown,0,0,0,None,Standard,0,0,504,0,Dolphin Pokémon,It likes playing with others of its kind using the water ring on its tail. It uses ultrasonic waves to sense the emotions of other living creatures.,It likes playing with others of its kind using the water ring on its tail. It uses ultrasonic waves to sense the emotions of other living creatures. Its water ring is made from seawater mixed with a sticky fluid that Finizen secretes from its blowhole.,Water Veil,Unknown,Unknown,Prevents burns.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/963.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/963.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/963.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/963.png,https://www.pokemon.com/us/pokedex/finizen
10256,palafin-hero,palafin-hero,Palafin Hero,palafin,964,-1,0,160.0,18,974,Water,None,100,160,97,106,87,100,650,9,45,50,160.0,Slow,Ground,Water2,50.0,50.0,40,Blue,Fish,Unknown,0,0,0,None,Standard,0,0,504,1,Dolphin Pokémon,This Pokémon changes its appearance if it hears its allies calling for help. Palafin will never show anybody its moment of transformation.,"This Pokémon changes its appearance if it hears its allies calling for help. Palafin will never show anybody its moment of transformation. Its physical capabilities are no different than a Finizen’s, but when its allies are in danger, it transforms and powers itself up.",Zero To Hero,Unknown,Unknown,Transforms into its Hero Form when switching out.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/964.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10256.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/10256.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10256.png,https://www.pokemon.com/us/pokedex/palafin
964,palafin-zero,palafin-zero,Palafin Zero,palafin,964,934,1,160.0,13,602,Water,None,100,70,72,53,62,100,457,9,45,50,160.0,Slow,Ground,Water2,50.0,50.0,40,Blue,Fish,Unknown,0,0,0,None,Standard,0,0,504,1,Dolphin Pokémon,This Pokémon changes its appearance if it hears its allies calling for help. Palafin will never show anybody its moment of transformation.,"This Pokémon changes its appearance if it hears its allies calling for help. Palafin will never show anybody its moment of transformation. Its physical capabilities are no different than a Finizen’s, but when its allies are in danger, it transforms and powers itself up.",Zero To Hero,Unknown,Unknown,Transforms into its Hero Form when switching out.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/964.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/964.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/964.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/964.png,https://www.pokemon.com/us/pokedex/palafin
965,varoom,varoom,Varoom,varoom,965,942,1,60.0,10,350,Steel,Poison,45,70,63,30,45,47,300,9,190,50,60.0,Medium,Mineral,Unknown,50.0,50.0,20,Gray,Legs,Unknown,0,0,0,None,Standard,0,0,505,0,Single-Cyl Pokémon,It is said that this Pokémon was born when an unknown poison Pokémon entered and inspirited an engine left at a scrap-processing factory.,It is said that this Pokémon was born when an unknown poison Pokémon entered and inspirited an engine left at a scrap-processing factory. The steel section is Varoom’s actual body. This Pokémon clings to rocks and converts the minerals within into energy to fuel its activities.,Overcoat,Unknown,Slow Start,Protects against damage from weather. Halves Attack and Speed for five turns upon entering battle.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/965.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/965.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/965.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/965.png,https://www.pokemon.com/us/pokedex/varoom
